AR,level,time,energy,shear_mean,uj_mean,uhc_mean,GBH_MEAN,ALP_MEAN
12080,M,201406101812,4.98E+22,69.906105,0.006845,0.023729,0.000134,0.013693
12082,C,201406101836,3.44E+20,35.594078,0.005828,0.000624,0.000072,0.557216
12080,M,201406101848,4.91E+22,70.364899,0.007746,0.025293,0.000135,0.017134
12082,C,201406101912,3.20E+20,35.015751,0.009847,0.001361,0.00007,0.477036
12080,M,201406101924,5.02E+22,70.996704,0.007945,0.029239,0.000141,0.013812
12082,C,201406101948,4.22E+20,32.745594,0.006781,0.00163,0.000068,0.651473
12080,M,201406102000,5.10E+22,69.362785,0.007815,0.03258,0.000143,0.006365
12082,C,201406102024,1.72E+20,38.831806,0.00935,0.003868,0.000079,0.606866
12080,M,201406102036,4.97E+22,71.415977,0.007647,0.03135,0.000145,0.012861
12082,C,201406102100,4.19E+20,36.703472,0.009099,0.013007,0.000083,0.018964
12080,M,201406102112,4.81E+22,74.134071,0.008061,0.02262,0.000137,0.027369
12082,C,201406102136,3.72E+20,39.543381,0.008379,0.003496,0.000105,0.235597
12080,M,201406102148,5.04E+22,71.656937,0.008314,0.027498,0.000143,0.029269
12082,C,201406102212,6.08E+20,35.3382,0.007,0.032466,0.000118,0.017711
12080,M,201406102224,5.01E+22,72.979019,0.008641,0.028319,0.000149,0.034575
12082,C,201406102248,7.30E+20,33.607151,0.005513,0.003527,0.000073,0.051603
12080,M,201406102300,5.23E+22,72.265198,0.007807,0.024783,0.000145,0.023405
12082,C,201406102324,8.38E+20,33.466198,0.007561,0.002928,0.000088,0.021505
12080,M,201406102336,5.38E+22,70.454361,0.007629,0.024059,0.000143,0.007484
12082,C,201406110000,9.13E+20,32.86232,0.00823,0.006733,0.000078,0.005392
12080,M,201406110012,5.37E+22,70.044952,0.007526,0.024672,0.000141,0.011033
12082,C,201406110036,6.27E+20,31.400192,0.009854,0.005144,0.000114,0.104745
12080,M,201406110048,5.49E+22,68.571198,0.008026,0.025983,0.000141,0.025458
12082,C,201406110112,5.05E+20,31.183867,0.007149,0.001763,0.000076,0.596419
12080,M,201406110124,5.67E+22,67.076416,0.008131,0.023813,0.000136,0.011645
12082,C,201406110148,7.61E+20,30.526363,0.005774,0.00099,0.00007,0.576589
12080,M,201406110200,5.55E+22,68.028694,0.007371,0.020671,0.000126,0.008793
12082,C,201406110224,6.70E+20,25.406624,0.010304,0.001586,0.000078,0.692053
12080,M,201406110236,5.72E+22,68.57399,0.007542,0.021953,0.000134,0.004487
12080,M,201406110312,6.03E+22,71.02169,0.007545,0.023285,0.000138,0.00269
12080,M,201406110348,6.20E+22,68.779999,0.007654,0.024729,0.000139,0.005762
12080,M,201406110424,6.38E+22,69.141518,0.008043,0.027059,0.000143,0.013253
12080,M,201406110500,6.13E+22,69.609489,0.00883,0.027643,0.000139,0.026103
12089,M,201406112000,7.30E+21,46.196915,0.011501,0.006932,0.0001,0.082676
12089,M,201406112036,5.18E+21,35.866608,0.009335,0.004481,0.000091,0.075642
12089,M,201406112112,3.74E+21,32.554501,0.008163,0.000772,0.000072,0.805728
12089,M,201406112148,3.73E+21,30.139536,0.007601,0.000789,0.000074,0.241178
12089,M,201406112224,4.11E+21,31.156477,0.010013,0.002723,0.000082,0.9721
12089,M,201406112300,5.89E+21,33.251572,0.007445,0.001812,0.000076,0.281494
12089,M,201406112336,6.05E+21,33.77924,0.008603,0.00146,0.000072,0.103669
12089,M,201406120012,5.73E+21,33.184399,0.009197,0.008707,0.000094,0.134091
12089,M,201406120048,5.35E+21,33.214634,0.008596,0.018157,0.000099,0.128998
12089,M,201406120124,4.88E+21,34.216434,0.008221,0.01774,0.000101,0.073212
12089,M,201406120200,5.31E+21,32.237656,0.009482,0.01659,0.000114,0.056975
12089,M,201406120236,6.00E+21,38.733463,0.008017,0.013943,0.000105,0.058057
12089,M,201406120312,8.61E+21,49.373863,0.009399,0.016119,0.000114,0.059342
12089,M,201406120348,6.72E+21,48.003246,0.008995,0.018923,0.000124,0.051011
12089,M,201406120424,8.71E+21,40.038254,0.009146,0.017642,0.000127,0.006741
12089,M,201406120500,1.02E+22,45.195347,0.009383,0.017367,0.000133,0.063821
12089,M,201406120536,1.00E+22,47.110298,0.010745,0.022796,0.00014,0.062322
12089,M,201406120612,1.37E+22,53.696922,0.009584,0.018116,0.000123,0.011459
12089,M,201406120648,1.04E+22,49.315411,0.010363,0.031814,0.000161,0.074625
12089,M,201406120724,1.12E+22,49.811737,0.009214,0.021288,0.000161,0.032629
12087,M,201406120748,2.82E+23,67.706169,0.00741,0.037122,0.000123,0.102455
12089,M,201406120800,1.58E+22,49.093891,0.010117,0.013707,0.000141,0.013215
12087,M,201406120824,2.72E+23,66.031418,0.007408,0.03598,0.000121,0.090586
12089,M,201406120836,1.59E+22,48.969124,0.008419,0.012492,0.000135,0.04703
12087,M,201406120900,2.77E+23,65.168785,0.006998,0.03264,0.000117,0.098354
12089,M,201406120912,1.76E+22,48.325569,0.00877,0.011157,0.000131,0.017117
12087,M,201406120936,2.68E+23,65.255745,0.007019,0.034414,0.000116,0.094988
12089,M,201406120948,1.64E+22,45.442345,0.009713,0.01131,0.00012,0.08911
12087,M,201406121012,2.65E+23,65.830269,0.007575,0.034702,0.000116,0.101598
12089,M,201406121024,2.00E+22,45.876003,0.008742,0.010736,0.000124,0.103789
12087,M,201406121048,2.87E+23,66.676147,0.008185,0.037532,0.000118,0.109959
12089,M,201406121100,2.12E+22,48.438702,0.008193,0.009524,0.000117,0.085309
12087,M,201406121124,2.81E+23,66.530579,0.008003,0.033167,0.000117,0.091629
12089,M,201406121136,2.36E+22,48.251781,0.00806,0.008048,0.000123,0.039153
12087,M,201406121200,2.74E+23,67.272842,0.007926,0.030581,0.000116,0.087732
12089,M,201406121212,2.51E+22,46.925587,0.009054,0.010349,0.000142,0.047994
12087,M,201406121236,2.64E+23,66.809814,0.007961,0.029792,0.000122,0.077778
12089,M,201406121248,2.64E+22,47.554199,0.007133,0.00811,0.000126,0.077142
12087,M,201406121312,2.50E+23,64.444794,0.007776,0.032632,0.000114,0.102367
12089,M,201406121324,2.85E+22,48.885315,0.008506,0.014055,0.000135,0.105255
12087,M,201406121348,2.51E+23,64.651939,0.008047,0.032432,0.000124,0.09228
12089,M,201406121400,2.76E+22,47.439457,0.007669,0.009808,0.000138,0.026478
12087,M,201406121424,2.58E+23,65.53109,0.007917,0.033572,0.000121,0.09026
12089,M,201406121436,2.64E+22,46.86021,0.007923,0.010012,0.000121,0.018041
12087,M,201406121500,2.45E+23,65.165573,0.007621,0.030076,0.000118,0.090771
12089,M,201406121512,2.70E+22,48.030827,0.007366,0.009261,0.000134,0.020855
12087,M,201406121536,2.47E+23,63.074127,0.007143,0.026174,0.000112,0.084045
12089,M,201406121548,2.96E+22,47.510422,0.007862,0.009123,0.000121,0.001308
12087,M,201406121612,2.28E+23,61.787788,0.007327,0.02622,0.000112,0.099332
12089,M,201406121624,2.67E+22,48.299915,0.009321,0.010649,0.000128,0.048659
12087,M,201406121648,2.18E+23,60.81551,0.007097,0.024022,0.000107,0.081763
12089,M,201406121700,2.61E+22,48.47044,0.009112,0.009382,0.000113,0.071953
12087,M,201406121724,2.16E+23,61.723019,0.007019,0.025628,0.000107,0.085213
12089,M,201406121736,2.82E+22,47.948063,0.008253,0.010149,0.000104,0.016265
12087,M,201406121800,1.93E+23,60.092701,0.007067,0.025895,0.000106,0.094025
12089,M,201406121812,2.74E+22,49.124172,0.009149,0.012256,0.000113,0.030929
12087,M,201406121836,1.85E+23,60.598568,0.007709,0.027805,0.000107,0.103034
12089,M,201406121848,2.55E+22,49.493687,0.008981,0.011976,0.000114,0.021141
12087,M,201406121912,1.80E+23,59.251034,0.007659,0.028046,0.000111,0.103285
12089,M,201406121924,3.02E+22,53.955513,0.009327,0.012127,0.000109,0.008903
12087,M,201406121948,1.78E+23,61.236385,0.008366,0.033384,0.000118,0.117998
12087,M,201406122024,1.72E+23,59.195786,0.008941,0.039511,0.000124,0.147869
12087,M,201406122100,1.61E+23,60.581566,0.008994,0.035025,0.000117,0.120462
12087,M,201406122136,1.70E+23,61.956345,0.009008,0.03483,0.00012,0.133184
12087,M,201406122212,1.67E+23,59.365211,0.008665,0.036422,0.000117,0.123178
12087,M,201406122248,1.51E+23,57.643642,0.008931,0.034021,0.000116,0.126433
12087,M,201406122324,1.61E+23,60.632072,0.008283,0.03156,0.000117,0.106285
12087,M,201406130000,1.61E+23,61.49382,0.007737,0.032036,0.000116,0.095031
12087,M,201406130036,1.59E+23,62.882393,0.008159,0.031208,0.000114,0.081048
12087,M,201406130112,1.59E+23,63.407299,0.007862,0.027644,0.000111,0.101641
12087,M,201406130148,1.69E+23,64.843773,0.008035,0.028901,0.000114,0.08351
12087,M,201406130224,1.58E+23,64.086525,0.007656,0.025325,0.000111,0.095064
12087,M,201406130300,1.52E+23,63.840252,0.007598,0.026625,0.000113,0.083551
12087,M,201406130336,1.72E+23,65.139572,0.007852,0.026844,0.000116,0.076499
12087,M,201406130412,1.50E+23,61.69025,0.008141,0.029057,0.000117,0.074201
12087,M,201406130448,1.50E+23,62.685539,0.008528,0.027443,0.000119,0.089522
12087,M,201406130524,1.65E+23,63.05674,0.008902,0.025436,0.000119,0.075986
12087,M,201406130600,1.62E+23,62.126331,0.008691,0.025402,0.00012,0.078158
12087,M,201406130636,1.62E+23,62.471359,0.008625,0.023401,0.000115,0.085608
12087,M,201406130712,1.53E+23,63.384083,0.008163,0.022025,0.000118,0.094568
12093,C,201406191048,1.62E+21,52.739239,0.008643,0.002307,0.000075,0.238073
12093,C,201406191124,4.05E+21,48.109562,0.006746,0.003469,0.000078,0.11169
12093,C,201406191200,4.29E+21,52.356781,0.007399,0.003043,0.000079,0.033722
12093,C,201406191236,5.12E+21,51.6698,0.006883,0.003835,0.000096,0.071949
12093,C,201406191312,3.84E+21,50.452061,0.007305,0.006399,0.000096,0.003081
12093,C,201406191348,4.80E+21,50.989979,0.006735,0.007467,0.000104,0.022545
12093,C,201406191424,5.12E+21,53.031017,0.006995,0.006428,0.000105,0.086738
12093,C,201406191500,5.21E+21,57.78038,0.007662,0.0078,0.000093,0.16155
12093,C,201406191536,8.25E+21,60.300957,0.007279,0.00775,0.000103,0.133071
12093,C,201406191612,7.18E+21,64.20327,0.007789,0.00734,0.000109,0.135407
12093,C,201406191648,5.57E+21,56.933464,0.007485,0.007261,0.000109,0.063695
12093,C,201406191724,6.00E+21,55.546959,0.008211,0.011701,0.000111,0.037553
12093,C,201406191800,4.91E+21,59.557243,0.009005,0.010245,0.000107,0.069929
12093,C,201406191836,6.90E+21,62.056667,0.008856,0.009833,0.000107,0.093366
12093,C,201406191912,7.61E+21,56.658733,0.009116,0.009565,0.000107,0.076023
12093,C,201406191948,8.47E+21,57.166046,0.009809,0.009776,0.000103,0.023189
12093,C,201406192024,9.35E+21,57.6716,0.009426,0.008002,0.0001,0.039952
12093,C,201406192100,7.87E+21,54.723808,0.009718,0.009344,0.000114,0.009359
12093,C,201406192136,6.77E+21,51.233746,0.009179,0.008224,0.000097,0.06013
12093,C,201406192212,4.90E+21,45.149216,0.009006,0.009232,0.000098,0.079898
12093,C,201406192248,3.99E+21,45.813782,0.007781,0.003861,0.000084,0.139305
12093,C,201406192324,3.84E+21,45.237633,0.008735,0.002561,0.000095,0.01076
12093,C,201406200000,2.33E+21,50.640488,0.008123,0.00338,0.00009,0.045402
12093,C,201406200036,1.56E+21,41.952068,0.007389,0.00327,0.000079,0.084417
12093,C,201406200112,9.81E+20,37.873936,0.010922,0.006231,0.000096,0.084258
12093,C,201406200148,8.56E+20,49.04203,0.009543,0.003296,0.00009,0.443638
12093,C,201406200224,8.72E+20,48.591057,0.00993,0.010999,0.000111,0.308608
12093,C,201406200300,1.16E+21,60.402687,0.008097,0.001428,0.000066,0.26875
12093,C,201406200336,1.02E+21,65.106125,0.009443,0.002044,0.000078,0.936855
12093,C,201406200412,1.48E+21,55.490406,0.008838,0.002922,0.000078,0.091572
12093,C,201406200448,3.49E+21,55.393555,0.008183,0.006435,0.000091,0.014261
12093,C,201406200524,3.99E+21,58.576786,0.0094,0.005849,0.000093,0.113853
12093,C,201406200600,4.43E+21,58.810181,0.009129,0.004822,0.000088,0.090607
12093,C,201406200636,4.12E+21,54.287296,0.008072,0.002989,0.00008,0.060172
12093,C,201406200712,5.28E+21,53.190937,0.010331,0.003184,0.000086,0.096167
12093,C,201406200748,7.66E+21,56.422829,0.009021,0.003889,0.000079,0.041989
12093,C,201406200824,7.59E+21,60.21487,0.008941,0.003035,0.000075,0.014479
12093,C,201406200900,7.53E+21,63.726467,0.008304,0.002144,0.000073,0.005058
12093,C,201406200936,1.01E+22,69.875198,0.007884,0.001708,0.000074,0.08449
12093,C,201406201012,1.01E+22,69.291702,0.007284,0.002148,0.000076,0.009534
12100,C,201406291000,1.67E+20,40.164333,0.009713,0.001914,0.000073,2.796984
12100,C,201406291036,5.66E+19,28.534992,0.010627,0.001683,0.000069,4.858842
12100,C,201406291112,3.46E+20,43.072472,0.006497,0.000959,0.000059,0.724336
12100,C,201406291148,7.06E+20,41.7686,0.007242,0.000746,0.000077,0.075808
12100,C,201406291224,2.32E+20,26.626982,0.004958,0.000461,0.000043,0.522722
12100,C,201406291300,7.36E+20,62.249004,0.008287,0.001139,0.000096,0.388243
12100,C,201406291336,8.15E+19,71.552528,0.001738,0.001961,0.000076,0.343024
12100,C,201406291412,5.65E+19,82.684845,0.014414,0.002439,0.000134,0.34799
12100,C,201406291824,6.28E+20,54.071808,0.009145,0.011024,0.000093,0.244932
12100,C,201406291900,3.91E+21,71.630569,0.008097,0.002872,0.000075,0.303679
12100,C,201406291936,6.03E+20,36.118202,0.006716,0.001192,0.000079,0.475928
12100,C,201406292012,1.13E+20,26.852232,0.010599,0.002188,0.000092,1.436141
12100,C,201406292048,8.33E+19,22.959244,0.011932,0.002128,0.000085,1.154178
12100,C,201406292124,5.48E+19,24.085957,0.002223,0.000462,0.000095,0.961062
12100,C,201406292236,1.46E+20,28.055254,0.01304,0.000883,0.00008,4.0167
12100,C,201406292312,1.66E+20,31.898678,0.010625,0.006493,0.000078,0.26065
12100,C,201406292348,1.39E+20,25.686169,0.006783,0.001452,0.000075,1.435924
12100,C,201406300024,8.41E+19,23.180578,0.007303,0.003499,0.000061,0.643975
12100,C,201406300100,5.55E+19,40.42749,0.014949,0.000309,0.000113,5.661762
12100,C,201406300136,2.37E+20,35.874439,0.005394,0.001494,0.000041,0.321431
12100,C,201406300212,1.11E+20,45.59631,0.00543,0.001306,0.000061,1.005326
12100,C,201406300248,1.71E+21,45.636173,0.00736,0.002732,0.000091,0.028534
12100,C,201406300324,4.21E+21,46.415073,0.007922,0.006029,0.0001,0.02068
12100,C,201406300400,4.10E+21,43.739086,0.009152,0.006,0.0001,0.003857
12100,C,201406300436,6.56E+21,54.81543,0.008614,0.007662,0.000095,0.008774
12100,C,201406300512,7.52E+21,47.209751,0.010487,0.008652,0.000092,0.134481
12100,C,201406300548,9.06E+21,49.577278,0.008776,0.004837,0.000085,0.044916
12100,C,201406300624,9.00E+21,47.363125,0.009118,0.003995,0.000088,0.0344
12108,C,201407031436,3.23E+21,40.852612,0.00762,0.019912,0.000119,0.068851
12108,C,201407031512,4.82E+21,45.02684,0.007408,0.017694,0.000112,0.056029
12108,C,201407031548,2.36E+21,38.653622,0.008398,0.018846,0.000134,0.12594
12108,C,201407031624,1.96E+21,43.330391,0.008391,0.021894,0.000113,0.066367
12108,C,201407031700,2.10E+21,40.118576,0.00719,0.016385,0.000089,0.066707
12108,C,201407031736,3.84E+21,42.816814,0.006763,0.0182,0.000095,0.04709
12108,C,201407031812,2.17E+21,40.995693,0.006358,0.014238,0.000091,0.027562
12108,C,201407031848,3.06E+21,41.60376,0.007135,0.015358,0.000087,0.040823
12108,C,201407031924,3.93E+21,42.75798,0.007519,0.021486,0.000108,0.064151
12108,C,201407032000,3.04E+21,43.597649,0.008911,0.014528,0.000115,0.056882
12108,C,201407032036,2.42E+21,37.85059,0.009074,0.009277,0.000095,0.101557
12108,C,201407032112,1.36E+21,37.23259,0.009675,0.004085,0.000107,0.028773
12108,C,201407032148,2.46E+21,35.532688,0.008691,0.006497,0.000094,0.007076
12108,C,201407032224,2.71E+21,47.025501,0.01113,0.007815,0.000106,0.089997
12108,C,201407032300,3.59E+21,43.222408,0.008738,0.009639,0.000099,0.075539
12108,C,201407032336,3.19E+21,49.335526,0.008671,0.012906,0.000112,0.12362
12108,C,201407040012,5.97E+21,50.042984,0.009029,0.013077,0.000097,0.014472
12108,C,201407040048,6.33E+21,48.55529,0.009455,0.01774,0.000115,0.042858
12108,C,201407040124,8.00E+21,46.815163,0.008413,0.013906,0.000097,0.003884
12108,C,201407040200,1.03E+22,47.665867,0.007601,0.008415,0.000082,0.047731
12108,C,201407040236,1.08E+22,47.925648,0.008582,0.005793,0.000084,0.021719
12108,C,201407040312,1.26E+22,46.161308,0.009167,0.007972,0.000087,0.054749
12108,C,201407040348,1.43E+22,51.200279,0.009874,0.016296,0.000106,0.027982
12108,C,201407040424,1.91E+22,52.431114,0.008919,0.00913,0.000093,0.022963
12108,C,201407040500,1.51E+22,55.865387,0.008787,0.010311,0.000093,0.058383
12108,C,201407040536,1.34E+22,41.091114,0.00926,0.007323,0.000088,0.07287
12108,C,201407040612,1.17E+22,39.401108,0.008699,0.004613,0.000089,0.061322
12108,C,201407040648,1.88E+22,46.350063,0.009074,0.007586,0.000099,0.026352
12108,C,201407040724,1.89E+22,49.535061,0.007824,0.008088,0.000092,0.020417
12108,C,201407040800,2.35E+22,45.743279,0.007832,0.009138,0.0001,0.013961
12108,C,201407040836,2.79E+22,46.946682,0.007027,0.007522,0.000093,0.042158
12108,C,201407040912,2.35E+22,48.041264,0.007623,0.010589,0.000094,0.000476
12108,C,201407040948,2.14E+22,49.848404,0.007705,0.008835,0.000108,0.019086
12108,C,201407041024,2.55E+22,48.282185,0.00786,0.008247,0.000112,0.07462
12108,C,201407041100,2.66E+22,46.943504,0.007964,0.009475,0.000114,0.01516
12108,C,201407041136,2.94E+22,51.839939,0.008369,0.010206,0.000121,0.008472
12108,C,201407041212,3.00E+22,52.929443,0.009118,0.012062,0.000127,0.015101
12108,C,201407041248,2.51E+22,49.449917,0.008684,0.010984,0.000116,0.013262
12108,C,201407041324,3.35E+22,50.03371,0.008662,0.010053,0.000109,0.036165
12108,C,201407041400,3.83E+22,54.745419,0.009517,0.012734,0.00012,0.05153
12102,C,201407060712,5.36E+20,50.315224,0.008266,0.012225,0.000105,0.188
12102,C,201407060748,1.36E+20,52.258503,0.010671,0.012887,0.000108,0.532874
12102,C,201407060824,5.43E+19,47.232254,0.011773,0.037347,0.000261,0.289496
12102,C,201407060900,2.95E+20,54.581654,0.007947,0.001857,0.000081,0.355608
12102,C,201407060936,6.56E+20,51.470726,0.007921,0.001484,0.000091,0.455603
12102,C,201407061012,1.23E+21,46.847355,0.008168,0.001884,0.000084,0.130906
12102,C,201407061048,1.24E+21,49.275345,0.008426,0.003813,0.000077,0.033954
12102,C,201407061124,1.64E+21,48.207481,0.0093,0.002262,0.000072,0.038244
12102,C,201407061200,1.53E+21,47.807682,0.010156,0.001712,0.00008,0.002975
12102,C,201407061236,1.76E+21,49.520317,0.007723,0.008051,0.000085,0.368794
12102,C,201407061312,1.61E+21,48.533104,0.009214,0.009892,0.000098,0.264466
12102,C,201407061348,1.63E+21,52.165127,0.007771,0.004449,0.000074,0.319804
12102,C,201407061424,1.06E+21,48.825874,0.007716,0.001787,0.000073,0.528703
12102,C,201407061500,6.09E+20,45.881454,0.00756,0.001121,0.00007,0.296245
12102,C,201407061536,5.71E+20,48.254128,0.009341,0.0015,0.000065,0.480847
12102,C,201407061612,6.87E+20,48.545479,0.010244,0.001732,0.000069,1.715042
12102,C,201407061648,9.29E+20,45.969967,0.009679,0.004454,0.000083,0.134138
12102,C,201407061724,7.14E+20,53.478828,0.010795,0.005729,0.000078,0.394865
12102,C,201407061800,5.94E+20,60.835869,0.006711,0.003213,0.000088,0.244267
12102,C,201407061836,1.15E+21,58.2034,0.007513,0.003081,0.000087,0.339138
12102,C,201407061912,8.38E+20,54.432491,0.006383,0.002052,0.000089,0.042842
12102,C,201407061948,9.86E+20,58.395256,0.006638,0.00294,0.000075,0.084815
12102,C,201407062024,1.02E+21,55.209946,0.008526,0.002671,0.000077,0.130291
12102,C,201407062100,1.22E+21,56.610218,0.006963,0.002019,0.000069,0.081232
12102,C,201407062136,1.31E+21,55.54657,0.007391,0.002478,0.00007,0.246363
12102,C,201407062212,1.50E+21,57.379005,0.009123,0.004719,0.000075,0.079389
12102,C,201407062248,1.05E+21,53.910652,0.00854,0.00337,0.000084,0.216195
12102,C,201407062324,8.73E+20,56.030804,0.008645,0.003136,0.000093,0.984059
12102,C,201407070336,5.41E+19,58.280956,0.008914,0.00739,0.000104,1.733099
12102,C,201407070412,5.48E+19,62.020283,0.015877,0.000573,0.000083,2.604335
12102,C,201407070448,3.67E+20,50.623791,0.006066,0.001974,0.000079,0.077043
12102,C,201407070524,6.73E+20,53.112125,0.00611,0.001558,0.000072,0.424983
12102,C,201407070600,1.08E+21,50.998959,0.006801,0.002602,0.000066,0.079905
12102,C,201407070636,9.59E+20,53.918602,0.005986,0.005886,0.000078,0.019307
12107,C,201407080336,5.56E+19,51.997276,0.012705,0.001639,0.000023,2.742868
12107,C,201407080412,1.19E+21,56.84761,0.008612,0.000862,0.00008,0.169644
12107,C,201407080448,1.10E+20,40.54427,0.004461,0.001753,0.000082,0.36657
12107,C,201407080524,5.38E+19,44.066631,0.002887,0.002745,0.000079,2.020501
12107,C,201407080600,1.37E+20,40.457424,0.005297,0.002442,0.000071,0.138344
12107,C,201407080712,7.21E+20,45.572247,0.008949,0.001952,0.000075,0.442829
12107,C,201407080748,1.12E+20,46.678757,0.006895,0.000993,0.000095,1.281107
12107,C,201407080824,2.78E+20,47.772202,0.008789,0.001409,0.000074,0.024007
12107,C,201407080900,3.14E+20,41.062859,0.012425,0.001303,0.000078,1.204118
12107,C,201407080936,1.69E+20,36.87207,0.007441,0.00609,0.000075,1.448113
12107,C,201407081012,3.40E+20,47.631245,0.014357,0.00177,0.000092,1.967927
12107,C,201407081048,5.44E+19,37.346447,0.011595,0.001548,0.000079,3.515644
12107,C,201407081200,5.49E+19,37.796253,0.005191,0.00783,0.000097,0.883641
12107,C,201407081236,7.35E+20,49.323292,0.009119,0.003421,0.000078,0.128291
12107,C,201407081312,8.36E+20,32.197365,0.009094,0.00594,0.000093,0.030604
12107,C,201407081348,6.93E+20,33.6161,0.009006,0.005858,0.000082,0.489467
12107,C,201407081424,2.17E+21,65.58152,0.008633,0.002314,0.000076,0.04488
12107,C,201407081500,1.71E+21,47.629051,0.008673,0.005,0.00008,0.220604
12107,C,201407081536,5.90E+20,51.969719,0.010185,0.005535,0.00008,0.208452
12107,C,201407081612,8.13E+20,40.344582,0.007067,0.002105,0.000086,0.426155
12107,C,201407081648,1.56E+21,45.493645,0.010122,0.019506,0.000139,0.110514
12107,C,201407081724,3.41E+20,44.080544,0.008767,0.001847,0.000069,0.550505
12107,C,201407081800,2.21E+21,54.078987,0.008802,0.033903,0.000118,0.019619
12107,C,201407081836,2.01E+21,39.288113,0.009042,0.0099,0.000111,0.149687
12107,C,201407081912,2.13E+21,37.901371,0.00746,0.012923,0.000083,0.128037
12107,C,201407081948,1.38E+21,39.736641,0.008324,0.023348,0.000087,0.139966
12107,C,201407082024,1.96E+21,46.342823,0.006406,0.029334,0.000092,0.017244
12107,C,201407082100,7.99E+20,40.046597,0.006196,0.00799,0.000105,0.001272
12113,C,201407092136,7.22E+21,39.142876,0.009117,0.010614,0.0001,0.027236
12113,C,201407092212,8.11E+21,42.942322,0.007473,0.008492,0.000095,0.042128
12113,C,201407092248,7.44E+21,40.265778,0.008913,0.01061,0.000109,0.074231
12113,C,201407092324,6.69E+21,39.465206,0.008166,0.007805,0.000097,0.050651
12113,C,201407100000,7.96E+21,42.109203,0.008111,0.009513,0.000106,0.037102
12113,C,201407100036,7.64E+21,45.115421,0.00762,0.00775,0.000102,0.000073
12109,C,201407100048,4.77E+22,50.789536,0.010302,0.030639,0.000118,0.012092
12113,C,201407100112,7.72E+21,46.23716,0.007792,0.009046,0.000098,0.01756
12109,C,201407100124,4.51E+22,48.84827,0.010956,0.032463,0.000126,0.028097
12113,C,201407100148,7.24E+21,45.482647,0.007443,0.008385,0.000095,0.00897
12109,C,201407100200,4.53E+22,47.884876,0.010936,0.037232,0.000124,0.013045
12113,C,201407100224,6.57E+21,45.621571,0.006865,0.008845,0.000092,0.025443
12109,C,201407100236,4.43E+22,47.803108,0.01123,0.038326,0.000124,0.015913
12113,C,201407100300,4.61E+21,37.490284,0.008882,0.013828,0.000116,0.043907
12109,C,201407100312,4.12E+22,49.067921,0.01038,0.035486,0.00012,0.000213
12113,C,201407100336,4.47E+21,38.134518,0.006932,0.003206,0.00011,0.008871
12109,C,201407100348,3.89E+22,49.372025,0.010199,0.040533,0.000122,0.01763
12113,C,201407100412,4.15E+21,40.476879,0.00808,0.003967,0.000108,0.012622
12109,C,201407100424,3.75E+22,49.841415,0.010371,0.04401,0.000119,0.018913
12113,C,201407100448,2.79E+21,35.886421,0.008837,0.007066,0.000097,0.009153
12109,C,201407100500,3.87E+22,48.984264,0.010175,0.04369,0.000115,0.000545
12113,C,201407100524,3.28E+21,42.931206,0.008268,0.004952,0.000102,0.034187
12109,C,201407100536,3.76E+22,48.002251,0.010364,0.046221,0.00011,0.021956
12113,C,201407100600,1.83E+21,36.031666,0.008478,0.008867,0.00011,0.009209
12109,C,201407100612,3.82E+22,48.771004,0.009755,0.045221,0.000103,0.02413
12113,C,201407100636,1.85E+21,34.930729,0.007936,0.005912,0.000105,0.010228
12109,C,201407100648,3.70E+22,49.243397,0.009768,0.041058,0.000105,0.045778
12113,C,201407100712,1.72E+21,35.840988,0.008912,0.007656,0.000108,0.003549
12109,C,201407100724,3.87E+22,50.054211,0.010186,0.040408,0.000106,0.053646
12113,C,201407100748,2.55E+21,36.989025,0.009408,0.004061,0.000093,0.021786
12109,C,201407100800,3.86E+22,51.448471,0.010287,0.046353,0.000109,0.032649
12113,C,201407100824,2.30E+21,36.186485,0.007433,0.007748,0.0001,0.048169
12109,C,201407100836,4.21E+22,51.804489,0.010235,0.041709,0.000113,0.03169
12113,C,201407100900,2.66E+21,35.646294,0.008392,0.011217,0.000106,0.085813
12109,C,201407100912,4.54E+22,52.683025,0.0104,0.041475,0.000114,0.026883
12113,C,201407100936,2.70E+21,36.711319,0.006913,0.008685,0.000099,0.037488
12109,C,201407100948,4.21E+22,53.260513,0.010297,0.03864,0.000109,0.0239
12113,C,201407101012,1.71E+21,35.4272,0.00692,0.005029,0.000084,0.016915
12109,C,201407101024,4.32E+22,55.7528,0.010065,0.038821,0.000109,0.021017
12113,C,201407101048,1.76E+21,37.79792,0.007669,0.004442,0.000096,0.001712
12109,C,201407101100,4.15E+22,56.258247,0.009546,0.037832,0.000107,0.025781
12113,C,201407101124,1.49E+21,35.325863,0.007557,0.008426,0.000099,0.041645
12109,C,201407101136,4.19E+22,57.073101,0.00985,0.0413,0.00011,0.03282
12113,C,201407101200,1.32E+21,35.144043,0.007343,0.008737,0.000117,0.030727
12109,C,201407101212,3.93E+22,57.516441,0.009683,0.040063,0.000108,0.042797
12113,C,201407101236,1.46E+21,35.441956,0.007971,0.013796,0.000094,0.128262
12109,C,201407101248,3.71E+22,56.190617,0.009861,0.04003,0.000102,0.039085
12113,C,201407101312,2.46E+21,38.04311,0.01142,0.008698,0.000114,0.004663
12109,C,201407101324,3.80E+22,56.617485,0.009573,0.03736,0.000105,0.038937
